"btype","maname","schida","schnamea","sdida","sdnamea","schidb","schnameb","sdidb","sdnameb","popa_bdy","whitea_bdy","blacka_bdy","hispaa_bdy","asiana_bdy","popb_bdy","whiteb_bdy","blackb_bdy","hispab_bdy","asianb_bdy","bbindex","leabdy","idborder","borderid","pct_black_a","pct_hisp_a","pct_white_a","pct_other_a","pct_black_b","pct_hisp_b","pct_white_b","pct_other_b","max_boundary","rank_city","top_within_boundary"
"sab1","Athens-Clarke County, GA",130117000458,"Barrow Elementary School",1301170,"Clarke County",130117000452,"Alps Road Elementary School",1301170,"Clarke County",5621,4965.0000461,250.0000005,151.9999739,176.0000449,3298,1981.0000339,904.0000047,245.0000343,98.9999921,393.207737223905,0,"56214965.0000461250.0000005151.9999739176.000044932981981.0000339904.0000047245.000034398.9999921","boundary_1325",4.44760719622843,2.7041447055684,88.3294795605764,4.51876853762677,27.4105519921164,7.42874573377805,60.0667081231049,5.0939941510006,393.207737223905,1,1
"sab1","Athens-Clarke County, GA",130117000454,"Oglethorpe Avenue Elementary School",1301170,"Clarke County",130117000444,"Timothy Elementary School",1301170,"Clarke County",2736,1038.9999819,1063.9999792,507.0000575,58.0000442,4792,3337.0000564,807.9998804,324.9999689,245.9999787,183.969483843317,0,"27361038.99998191063.9999792507.000057558.000044247923337.0000564807.9998804324.9999689245.9999787","boundary_775",38.888888128655,18.5307038559942,37.9751455372807,4.60526247807016,16.861433230384,6.78213624582638,69.6368960016695,6.7195345221202,183.969483843317,2,1
"sab2","Atlanta-Sandy Springs-Marietta, GA",130174003336,"Chamblee Middle School",1301740,"DeKalb County",130174000672,"Sequoyah Middle School",1301740,"DeKalb County",9437,6589.9999922,858.9999257,1090.0000452,653.9999668,22904,4622.9998743,2121.000202,14779.0003414,1095.0000415,4479.03620712116,0,"94376589.9999922858.99992571090.0000452653.9999668229044622.99987432121.00020214779.00034141095.0000415","boundary_1652",9.10246821765392,11.5502812885451,69.8315141697573,9.51573632404366,9.26039207998603,64.5258485041914,20.1842467442368,6.02951267158575,4479.03620712116,1,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130174004260,"John Robert Lewis Elementary School",1301740,"DeKalb County",130174000729,"Ashford Park Elementary School",1301740,"DeKalb County",7741,1279.0000586,718.0000316,5380.000222,242.0001753,3997,3230.9999733,181.0000032,327.9999922,161.0000174,3594.18917021991,0,"77411279.0000586718.00003165380.000222242.000175339973230.9999733181.0000032327.9999922161.0000174","boundary_1551",9.27528783878052,69.5000674589846,16.5224138819274,4.70223082030745,4.52839637728296,8.20615442081561,80.835626052039,6.42982314986239,3594.18917021991,2,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130012003841,"Springdale Park Elementary School",1300120,"Atlanta Public Schools",130012000143,"The John Hope-Charles Walter Hill Elementary Schools",1300120,"Atlanta Public Schools",7816,5426.9999803,1380.9999897,370.0000598,408.0000072,6998,2841.0000119,3302.0000184,318.0000834,277.9999533,1421.67428635408,0,"78165426.99998031380.9999897370.0000598408.000007269982841.00001193302.0000184318.0000834277.9999533","boundary_1557",17.6688842080348,4.73387998720573,69.4344930949335,8.16274270982599,47.1849102372106,4.54415666476136,40.5973136881966,7.67361940983139,1421.67428635408,3,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130228003816,"Lake Forest Elementary School",1302280,"Fulton County",130228002001,"Heards Ferry Elementary School",1302280,"Fulton County",4037,1279.0000051,383.9998892,2185.9999942,105.999939,2441,1759.0000233,92.0000037,451.0000085,99.9999703,1327.84371345711,0,"40371279.0000051383.99988922185.9999942105.99993924411759.000023392.0000037451.000008599.9999703","boundary_1102",9.51201112707456,54.1491204904632,31.6819421624969,4.65692621996533,3.76894730438345,18.4760347603441,72.0606318435068,5.69438609176568,1327.84371345711,4,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130012000136,"Lin Elementary School",1300120,"Atlanta Public Schools",130012000052,"Toomer Elementary School",1300120,"Atlanta Public Schools",5725,4827.0000321,387.9999826,186.0000047,134.9999808,4381,1720.9999983,2340.0000713,122.0000553,88.000031,1257.22508587353,0,"57254827.0000321387.9999826186.0000047134.999980843811720.99999832340.0000713122.000055388.000031","boundary_1343",6.77729227248908,3.2489083790393,84.314411041048,5.65938830742358,53.4124645354942,2.78475360191737,39.2832686213193,4.51951324126912,1257.22508587353,5,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130012000143,"The John Hope-Charles Walter Hill Elementary Schools",1300120,"Atlanta Public Schools",130012000136,"Lin Elementary School",1300120,"Atlanta Public Schools",3633,1318.0000073,1800.000018,289.0000065,88.9999978,2873,2289.0000159,292.9999939,131.0000205,89.9999347,1069.34487030863,0,"36331318.00000731800.000018289.000006588.999997828732289.0000159292.9999939131.000020589.9999347","boundary_1018",49.545830388109,7.95485842279108,36.2785578667768,6.22075332232313,10.1983986738601,4.55969441350505,79.6728164253394,5.56909048729551,1069.34487030863,6,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130174000729,"Ashford Park Elementary School",1301740,"DeKalb County",130174000668,"Woodward Elementary School",1301740,"DeKalb County",3676,2918.9999763,285.9999606,203.0000534,177.9999554,5641,2444.9999346,443.0000162,2283.9999323,383.0000003,1012.27786408225,0,"36762918.9999763285.9999606203.0000534177.999955456412444.9999346443.00001622283.9999323383.0000003","boundary_1037",7.78019479325354,5.52230830794342,79.4069634466812,7.29053345212188,7.85321780180819,40.489273751108,43.3433776741712,8.31413077291259,1012.27786408225,7,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130255000296,"Nesbit Elementary School",1302550,"Gwinnett County",130174000677,"Livsey Elementary School",1301740,"DeKalb County",5670,885.0000605,1924.99988,2388.0000517,334.9999641,3072,1810.0000032,564.9999718,358.9999761,250.9999968,942.076292402244,1,"5670885.00006051924.999882388.0000517334.999964130721810.0000032564.9999718358.9999761250.9999968","boundary_1335",33.9506151675485,42.1164030282187,15.608466675485,8.32451512874781,18.3919261653646,11.6861971386719,58.9192709375,11.0026057584635,942.076292402244,8,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130228001615,"Northwood Elementary School",1302280,"Fulton County",130228001025,"Mimosa Elementary School",1302280,"Fulton County",1683,779.0000043,279.9999854,414.9999313,161.9999623,4061,506.9999757,1053.9999722,2311.0000332,61.0000742,832.604431804556,0,"1683779.0000043279.9999854414.9999313161.99996234061506.99997571053.99997222311.000033261.0000742","boundary_370",16.6369569459299,24.6583441057635,46.286393600713,12.4183053475936,25.954197788722,56.907166540261,12.484609103669,4.65402656734794,832.604431804556,9,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130174000714,"Oak Grove Elementary School",1301740,"DeKalb County",130174000702,"Montclair Elementary School",1301740,"DeKalb County",927,730.9999875,28.9999946,37.9999841,90.9999993,1952,566.0000339,863.0000327,296.000021,191.0000378,828.750832463523,0,"927730.999987528.999994637.999984190.99999931952566.0000339863.0000327296.000021191.0000378","boundary_1642",3.12837050701187,4.09924316073355,78.8565250809062,13.9158612513484,44.2110672489754,15.1639355020492,28.9959033760246,11.6290938729508,828.750832463523,10,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130252001100,"Crescent Road Elementary School",1302520,"Griffin-Spalding County",130252001099,"Anne Street Elementary School",1302520,"Griffin-Spalding County",2231,1759.999971,361.0000295,52.9999855,23.9999925,1169,300.9999887,773.9999845,69.0000012,4.9999998,754.621462798351,0,"22311759.999971361.000029552.999985523.99999251169300.9999887773.999984569.00000124.9999998","boundary_581",16.1810860376513,2.3756156656208,78.8883895562528,2.55490874047513,66.2104349443969,5.90248085543199,25.7485020273738,2.13858217279726,754.621462798351,11,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130255001120,"Peachtree Elementary School",1302550,"Gwinnett County",130255000327,"Simpson Elementary School",1302550,"Gwinnett County",2476,1258.0000103,675.999973,333.9999731,158.9999499,3816,3119.9999567,115.0000367,104.0000108,421.0000101,735.606951926708,0,"24761258.0000103675.999973333.9999731158.999949938163119.9999567115.0000367104.0000108421.0000101","boundary_680",27.3020990710824,13.4894981058158,50.807754858643,8.40064796445881,3.01362779612159,2.72536715932914,81.7610051546121,12.4999998899371,735.606951926708,12,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130228003816,"Lake Forest Elementary School",1302280,"Fulton County",130228001026,"High Point Elementary School",1302280,"Fulton County",6032,1512.0000517,1016.9999096,3235.9999794,160.9999588,5760,3647.0000041,954.9998975,746.000034,255.999915,731.916261870531,0,"60321512.00005171016.99990963235.9999794160.999958857603647.0000041954.9998975746.000034255.999915","boundary_1383",16.8600780769231,53.6472145125995,25.066313854443,4.42639355603447,16.5798593315972,12.9513894791667,63.3159722934028,7.15277889583334,731.916261870531,13,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130213003802,"Inman Elementary School",1302130,"Fayette County",130123000811,"Rivers Edge Elementary School",1301230,"Clayton County",1274,849.0000027,275.0000074,85.0000246,29.0000051,3748,828.9999568,2597.000044,153.9999836,75.0000439,657.120134012375,1,"1274849.0000027275.000007485.000024629.00000513748828.99995682597.000044153.999983675.0000439","boundary_159",21.5855578806907,6.6719014599686,66.640502566719,5.10203809262167,69.2902893276414,4.10885762006403,22.1184620277481,4.48239102454644,657.120134012375,14,1
"sab2","Atlanta-Sandy Springs-Marietta, GA",130174001586,"Henderson Middle School",1301740,"DeKalb County",130174000672,"Sequoyah Middle School",1301740,"DeKalb County",10148,4578.9999576,2326.9998645,2027.0000735,936.9999721,12638,2339.0000787,1881.0001366,7173.0000095,1065.0000401,617.190974228567,0,"101484578.99995762326.99986452027.0000735936.9999721126382339.00007871881.00013667173.00000951065.0000401","boundary_10",22.9306253892393,19.974379912298,45.122191147024,11.9728035514387,14.8836852081025,56.7573983976895,18.5076758877987,9.85124050640924,617.190974228567,15,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130252002281,"Futral Road Elementary School",1302520,"Griffin-Spalding County",130252001089,"Moore Elementary School",1302520,"Griffin-Spalding County",750,510.9999972,209.00001,9.0000168,1.0000032,971,50.9999985,881.9999982,24.0000001,1,494.459100674481,0,"750510.9999972209.000019.00001681.000003297150.9999985881.999998224.00000011","boundary_1532",27.866668,1.20000224,68.13333296,2.7999968,90.8341913697219,2.47167869207003,5.25231704428424,1.4418128939238,494.459100674481,16,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130174000729,"Ashford Park Elementary School",1301740,"DeKalb County",130174000651,"Dresden Elementary School",1301740,"DeKalb County",1493,1065.999991,78.0000139,215.9999961,93.0000082,289,54.9999926,50.0000072,174.9999953,7.0000017,479.110505547667,0,"14931065.99999178.0000139215.999996193.000008228954.999992650.0000072174.99999537.0000017","boundary_284",5.22438137307435,14.4675148091092,71.399865438714,8.90823837910249,17.3010405536332,60.5536315916955,19.0311393079585,3.1141885467128,479.110505547667,17,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130228002001,"Heards Ferry Elementary School",1302280,"Fulton County",130129000555,"Brumby Elementary School",1301290,"Cobb County",1044,962.0000098,41.0000276,20.9999903,12.0000047,5680,2982.0001045,1559.9999927,331.0000685,607.9998334,468.457562152726,1,"1044962.000009841.000027620.999990312.000004756802982.00010451559.9999927331.0000685607.9998334","boundary_33",3.92720570881226,2.01149332375479,92.1455948084291,1.91570615900383,27.4647886038732,5.82746599471831,52.5000018397887,14.2077435616197,468.457562152726,18,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130255002041,"Cedar Hill Elementary School",1302550,"Gwinnett County",130255000272,"Craig Elementary School",1302550,"Gwinnett County",8599,2938.9999178,2743.000047,1645.000062,1050.9999622,5440,3673.9999588,676.9999452,501.9999606,444.9999684,464.888797722801,0,"85992938.99991782743.0000471645.0000621050.999962254403673.9999588676.9999452501.9999606444.9999684","boundary_1611",31.8990585765787,19.1301321316432,34.1783918804512,14.7924174113269,12.4448519338235,9.22794045220588,67.5367639485294,10.7904436654412,464.888797722801,19,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130228002490,"Hembree Springs Elementary School",1302280,"Fulton County",130228001025,"Mimosa Elementary School",1302280,"Fulton County",1723,1026.0000136,251.0000125,263.9999777,123.0000208,3709,742.0000406,910.0000091,1819.9999788,131.0000616,457.567247536249,0,"17231026.0000136251.0000125263.9999777123.00002083709742.0000406910.00000911819.9999788131.0000616","boundary_385",14.5676153511317,15.322111300058,59.5473020081254,10.5629713406848,24.534915316797,49.069829571313,20.0053933836614,6.38986172822862,457.567247536249,20,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130252001100,"Crescent Road Elementary School",1302520,"Griffin-Spalding County",130252001089,"Moore Elementary School",1302520,"Griffin-Spalding County",113,81.9999988,28.9999969,0,0,1022,34.0000037,925.0000005,35.9999967,1,435.888896217479,0,"11381.999998828.999996900102234.0000037925.000000535.99999671","boundary_86",25.6637140707965,0,72.566370619469,1.76991530973451,90.5088063111546,3.52250456947162,3.32681053816047,2.64187858121331,435.888896217479,21,1
"sab2","Atlanta-Sandy Springs-Marietta, GA",130255002196,"Crews Middle School",1302550,"Gwinnett County",130255002004,"Richards Middle School",1302550,"Gwinnett County",3412,2594.0000055,307.0000054,130.0000062,286.9999751,5405,2318.9999119,1389.0000758,898.9999988,665.9999378,399.875365645442,0,"34122594.0000055307.0000054130.0000062286.999975154052318.99991191389.0000758898.9999988665.9999378","boundary_959",8.99765549237984,3.81008224501758,76.025791485932,11.1664707766706,25.6984287844588,16.6327474338575,42.9047162238668,14.7641075578168,399.875365645442,22,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130174000714,"Oak Grove Elementary School",1301740,"DeKalb County",130174000688,"Hawthorne Elementary School",1301740,"DeKalb County",2060,1647.9999678,66.9999996,86.9999681,194.0000109,2888,1255.9999501,962.9999746,406.0000735,169.9999473,364.888259072787,0,"20601647.999967866.999999686.9999681194.000010928881255.9999501962.9999746406.0000735169.9999473","boundary_525",3.25242716504854,4.2232994223301,79.9999984368932,12.5242749757281,33.344874466759,14.0581742901662,43.4903029813019,9.10664826177286,364.888259072787,23,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130012003028,"Bolton Academy",1300120,"Atlanta Public Schools",130012000127,"Brandon Elementary School",1300120,"Atlanta Public Schools",2274,647.0000272,797.9999728,727.9999311,58.9999847,1785,1639.9999809,53.0000037,43.0000102,25.0000088,362.602856456175,0,"2274647.0000272797.9999728727.999931158.999984717851639.999980953.000003743.000010225.0000088","boundary_600",35.0923470888303,32.0140690897098,28.4520680386983,4.44151578276164,2.96918788235294,2.40896415686275,91.8767496302521,2.7450983305322,362.602856456175,24,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130252001098,"Jackson Road Elementary School",1302520,"Griffin-Spalding County",130252001089,"Moore Elementary School",1302520,"Griffin-Spalding County",645,314.0000025,303.9999895,17.0000005,1,1178,67.9999991,1079.9999989,15.9999993,0,335.639461588331,0,"645314.0000025303.999989517.00000051117867.99999911079.999998915.99999930","boundary_1425",47.1317813178295,2.63565899224806,48.6821709302326,1.55038875968992,91.6808148471986,1.35823423599321,5.77249567911715,1.188455237691,335.639461588331,25,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130255004210,"Graves Elementary School",1302550,"Gwinnett County",130174000677,"Livsey Elementary School",1301740,"DeKalb County",3445,396.0000378,721.9999397,1888.0000407,384.9999569,946,377.9999782,316.9999735,144.9999899,79.0000116,326.796392147929,1,"3445396.0000378721.99993971888.0000407384.9999569946377.9999782316.9999735144.999989979.0000116","boundary_973",20.9579082641509,54.80406504209,11.4949212714078,12.7431054223512,33.5095109408034,15.3276944926004,39.957714397463,11.2050801691332,326.796392147929,26,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130174000687,"Huntley Hills Elementary School",1301740,"DeKalb County",130174000651,"Dresden Elementary School",1301740,"DeKalb County",1443,497.0000092,193.9999879,462.0000083,235.9999759,4012,46.9999952,27.0000522,3771.0000582,155.9999521,307.165221165085,0,"1443497.0000092193.9999879462.0000083235.9999759401246.999995227.00005223771.0000582155.9999521","boundary_265",13.4442126056826,32.0166325918226,34.4421350796951,20.0970197227997,0.672982357926221,93.9930223878365,1.17148542372881,4.16250983050848,307.165221165085,27,1
"sab1","Atlanta-Sandy Springs-Marietta, GA",130012003471,"Burgess-Peterson Elementary School",1300120,"Atlanta Public Schools",130012000136,"Lin Elementary School",1300120,"Atlanta Public Schools",1688,882.0000175,625.0000245,84.9999731,37.0000143,3384,2721.0000051,345.9999871,127.0000123,93.9999602,303.241403222333,0,"1688882.0000175625.000024584.999973137.000014333842721.0000051345.9999871127.000012393.9999602","boundary_375",37.0260678021327,5.03554343009479,52.2511858708531,5.68720289691943,10.2245859072104,3.75295544621749,80.4078015691489,5.61465707742316,303.241403222333,28,1
